prop_conif	prop_latif	prop_Abies	prop_Pinus	prop_Salix	prop_Arbutus	prop_Quercus	prop_Alnus	prop_Juniperus	prop_Prunus	total_mean_DAP	total_mean_Altura	total_mean_CopaNS	total_mean_distanciacopas	total_mean_diamcopa	total_mean_coberturacopa	total_mean_areabasal	mean_DAP_Abies	mean_DAP_Pinus	mean_DAP_Salix	mean_DAP_Arbutus	mean_DAP_Quercus	mean_DAP_Alnus	mean_DAP_Juniperus	mean_DAP_Prunus	mean_Altura_Abies	mean_Altura_Pinus	mean_Altura_Salix	mean_Altura_Arbutus	mean_Altura_Quercus	mean_Altura_Alnus	mean_Altura_Juniperus	mean_Altura_Prunus	mean_CopaNS_Abies	mean_CopaNS_Pinus	mean_CopaNS_Salix	mean_CopaNS_Arbutus	mean_CopaNS_Quercus	mean_CopaNS_Alnus	mean_CopaNS_Juniperus	mean_CopaNS_Prunus	mean_distanciacopas_Abies	mean_distanciacopas_Pinus	mean_distanciacopas_Salix	mean_distanciacopas_Arbutus	mean_distanciacopas_Quercus	mean_distanciacopas_Alnus	mean_distanciacopas_Juniperus	mean_distanciacopas_Prunus	mean_diamcopa_Abies	mean_diamcopa_Pinus	mean_diamcopa_Salix	mean_diamcopa_Arbutus	mean_diamcopa_Quercus	mean_diamcopa_Alnus	mean_diamcopa_Juniperus	mean_diamcopa_Prunus	mean_coberturacopa_Abies	mean_coberturacopa_Pinus	mean_coberturacopa_Salix	mean_coberturacopa_Arbutus	mean_coberturacopa_Quercus	mean_coberturacopa_Alnus	mean_coberturacopa_Juniperus	mean_coberturacopa_Prunus	mean_areabasal_Abies	mean_areabasal_Pinus	mean_areabasal_Salix	mean_areabasal_Arbutus	mean_areabasal_Quercus	mean_areabasal_Alnus	mean_areabasal_Juniperus	mean_areabasal_Prunus
1	-0.6924491457779517	0.5211776002540224	0.7663234187031687	0.26195876992188016	-0.264066239517864	-0.7682001064548928	0.09245423901759171	0.3029527306943497	-0.08953011493402432	0.5092149800831047	0.4451095702804094	0.33862894985973035	0.33367825381598254	0.3376283504883389	0.35825141695818574	0.5352986694501889	0.24379477928129145	0.5841640666714094	0.2271571254409523	-0.21667147925741106	-0.48494298901423616	0.0752409869063379	0.2373199958994323	-0.08191660847349869	0.3280096191228763	0.5984218769030439	0.23378450501367787	-0.20798035855166105	-0.42091309822602385	0.06886079605511511	0.29545543377855105	-0.0636904248358577	0.42504238301938674	0.5785053477675832	0.2647834211129148	-0.2477254199940972	-0.4258257890623887	0.0828195070724325	0.20887109461912168	-0.009806689928813625	0.39846811993475484	0.5809128239261132	0.23359244182836983	-0.2491711531648241	-0.43002678466435545	0.08730567826511978	0.22573508235694015	-0.021484320483368027	0.41658261778739897	0.5808802305600388	0.23353735625342173	-0.24929492089683625	-0.4301139558361963	0.08731137198196574	0.22575191788760726	-0.02161957886343501	0.33797606972921496	0.4200917815749893	0.22900949377472826	-0.16704216109129413	-0.20362109719528984	0.08811017542158393	0.15783031865261757	-0.009062003730440946	0.13885195311855245	0.46604147480480507	0.209588738713588	-0.17373827985509796	-0.3387995669513104	0.05573023098064992	0.18781261494399185	-0.036440137769208174
-0.6924491457779517	1	-0.5720156223149954	-0.6036388205712622	0.014016979709562635	0.4078919239802138	0.938356771692178	0.13796633737170924	0.13495536113109538	0.09905894612391221	-0.5747465164948051	-0.5042608248237368	-0.42244949353141814	-0.40771961265997525	-0.41439648957809566	-0.3846546100983153	-0.5931931404908843	-0.09092254325576819	-0.32623503827939054	0.042683712400170756	0.3267317186516992	0.7707414715208152	0.13590311182307688	0.1420710666999299	0.09812462866272202	-0.18048228694711538	-0.31255769916812665	0.032765712408816476	0.36383887489796896	0.684841792593386	0.1312729445262846	0.11974991432947996	0.09553377909319746	-0.3469088602246771	-0.31550436333432974	0.006420016444246214	0.36368508549504086	0.7517538965423742	0.1399195585487979	0.1602953883953775	0.08518003609770952	-0.29947230670427527	-0.31160739994398406	0.03285296212902204	0.3657188208893422	0.7509034324414251	0.13974775900657443	0.1505548760010244	0.08775097438663239	-0.3326174597393595	-0.31152027182435754	0.032857696488444534	0.365753590652626	0.7509240932005609	0.13976471189907583	0.15053395617262233	0.0877797130382028	-0.2010528614543533	-0.18841783833190576	0.036482386913044944	0.2787148595796806	0.504438683090424	0.13316731480627672	0.13178978077116948	0.08501008512920857	0.024701988082688472	-0.23601272122822003	0.04507005505973196	0.24850283573065557	0.5403982014379314	0.12201670953409846	0.13007893548277377	0.09078307737120597
0.5211776002540224	-0.5720156223149954	1	0.24092729369028978	0.24595756749736322	-0.46317176385716685	-0.4988630228248579	-0.03377505014128068	-0.24775471411221697	0.10030230023614217	0.1473965664591093	0.3455540677139236	-0.11027637098590795	-0.1195211976870766	-0.11588698481991597	-0.1735941711539043	0.22605221971578202	0.6218100585478489	0.07683423023873588	0.3230867096551921	-0.39232935862070367	-0.46163491598013656	0.07512514754465922	-0.23209876624000797	0.11015063132327238	0.7571836793813923	0.09434467394742652	0.21952884268317507	-0.42204033939897234	-0.2832249319836918	0.0942695973926279	-0.2331359092780591	0.13285777628738252	0.8845081962612131	0.03854821176571243	0.27304789016532915	-0.4113456731114184	-0.5050825219112387	0.04823877244079027	-0.23127193077254674	0.19337796582426772	0.8665627222112802	0.05655033381323501	0.21936737042245044	-0.4134163845627977	-0.5108683332507671	0.03476623105173193	-0.2324845888360202	0.18106469690657628	0.8812483554706334	0.056478987563117776	0.21917264521796093	-0.41343908554108916	-0.5107486484879966	0.034698401763638316	-0.23248079277994102	0.1809195248135689	0.7666157815070279	-0.0888414759742744	0.2279182354369615	-0.3160498017040555	-0.44850986752185595	0.04034855260119186	-0.18944855817021355	0.19414846048894766	0.43592163599546807	-0.028884652450719153	0.37313888270692414	-0.3110029553934771	-0.3788039053216244	0.1247907871927161	-0.20263676633968034	0.1646554395637401
0.7663234187031687	-0.6036388205712622	0.24092729369028978	1	0.2819739928105556	-0.28322005415721246	-0.7045505371437215	0.12983491730590074	-0.04009237361210761	-0.04954489618236538	0.5470371577433778	0.46406049671646693	0.44463438100848796	0.44386293979627245	0.44929434204271695	0.48132208534352294	0.5178922485553937	0.014905927599686914	0.8207754901465799	0.22061983971093957	-0.2556077351074755	-0.43431626805831614	0.016048098372481147	-0.07725472130586483	-0.04335048505944501	0.09382895424862121	0.8280536613646072	0.268575806677584	-0.29218844646296727	-0.36489107579389735	-0.007597340336457868	-0.01153160655622875	-0.028615198696114844	0.17561865421616435	0.8200948466781166	0.2675351087685275	-0.31489692666157254	-0.41693383842167764	0.047756556801929494	-0.1298522299032225	0.014235390525673174	0.13010273634995706	0.8196704788113969	0.2684421391861794	-0.3224829242840099	-0.41941633077975243	0.0643984592584101	-0.09721926364415924	0.0050353758998057324	0.15752475853555342	0.8196153096317925	0.2684536362191998	-0.3225227834164786	-0.41964465068508133	0.06446383471066142	-0.09697574884488225	0.004928539939737458	0.0906837122297738	0.6498170608149492	0.26096367920753516	-0.283091963979818	-0.2360365873237864	0.06041226180128255	-0.11283866788188665	0.014820490825411006	-0.053184609761327856	0.6998349193451779	0.17453743472775074	-0.2099881772016529	-0.2949768538706539	-0.04851033801813305	-0.09382532406500867	-0.006816225256841693
0.26195876992188016	0.014016979709562635	0.24595756749736322	0.2819739928105556	1	-0.26831238581780537	-0.18931007684499684	-0.08765738620019695	-0.14352269207316581	-0.07049417855408009	0.3623026568973632	0.2989045483862602	0.20381401073405447	0.24441038451539135	0.24363200055774403	0.2808644410656108	0.39548638793319885	0.3795881066991994	0.26943292873620317	0.9332182086312719	-0.22727384191397426	-0.1769328772963527	-0.0847251572749811	-0.1344533034497112	-0.07095434297485934	0.4227174472429026	0.2359842727756372	0.9536712614143864	-0.24448521954895158	-0.1433741795396038	-0.08141809581666237	-0.13505411365596473	-0.07175070703390285	0.42331430498858585	0.27441540031942363	0.9815288075207406	-0.23828986903094426	-0.22491253796170252	-0.08782804915923753	-0.13397432304920967	-0.07178307549789746	0.3968189134215522	0.311172267399811	0.9532283761209246	-0.23948941868663348	-0.2267530394114127	-0.08831036719143676	-0.13467680796642953	-0.07205796129026895	0.3897827109366387	0.3111108182614946	0.9530754489694726	-0.23950256921548924	-0.22656368196944432	-0.0883198731369644	-0.13467460893586938	-0.07206024910803852	0.44928357543750064	0.2563747939981999	0.9443772153196973	-0.18308559145805378	-0.23512792340934968	-0.08492858058845983	-0.10974631572763294	-0.07176037357841604	0.32153343290718484	0.2478701466587197	0.8603223554766892	-0.18016198626422625	-0.16908864933290274	-0.07469942545610683	-0.11738615881552619	-0.07218544993325313
-0.264066239517864	0.4078919239802138	-0.46317176385716685	-0.28322005415721246	-0.26831238581780537	1	0.3637387076585893	-0.26551005985388687	0.47724401902063046	-0.21352351899356933	-0.4376659024702408	-0.6013022167885049	-0.2636678480468952	-0.28763396795521284	-0.29043251887968174	-0.2539486449442129	-0.47516287025884185	-0.3597127166375435	-0.21878507426963698	-0.26393269827026883	0.7918127917879944	0.3927212772349119	-0.2566284776942125	0.4875625614263979	-0.21491733517039083	-0.41114961163174524	-0.24910500733690658	-0.2670256886816155	0.8746324118388884	0.12364297999793289	-0.24661154559298226	0.4975197489076799	-0.21732948408502106	-0.45092808908173665	-0.24070281609259808	-0.2583684487816916	0.8303976448532159	0.540271006824395	-0.26602698985184753	0.42744611271319016	-0.2174275266252465	-0.44177013671930504	-0.24007042504726964	-0.2669599547996811	0.8364466251972105	0.5228540115236804	-0.2674879082655606	0.4653598271328094	-0.21826014263570853	-0.45356237847578484	-0.23995640323687303	-0.26692739164194434	0.836388843578967	0.5228224702841344	-0.267516701323116	0.46540005839777465	-0.2182670723270815	-0.40700627075443985	-0.22591831634790524	-0.26633548451112327	0.6424508280879031	0.5417223111192084	-0.2572446372499407	0.4147442368389676	-0.21735876358927658	-0.2865157977429282	-0.20299453836630352	-0.24422962186716624	0.6259598240972634	0.27857245306346423	-0.226261012147968	0.45947099472575176	-0.21864629968073052
-0.7682001064548928	0.938356771692178	-0.4988630228248579	-0.7045505371437215	-0.18931007684499684	0.3637387076585893	1	0.08943236836782172	0.060687557527297036	0.08046139467819545	-0.6467751955777612	-0.5383057059497675	-0.5115493649200072	-0.51088628384173	-0.5168622889943999	-0.5142132219722911	-0.6704932259840376	-0.04539646706202838	-0.4443664465022634	-0.07453035101647316	0.30403415932662015	0.7615449201649186	0.12338125095404429	0.07213198812296809	0.08026531725853078	-0.1309156479129709	-0.4235109622544596	-0.14601281733587296	0.33716113085720517	0.6892646907823679	0.12551841492416813	0.023832410966379478	0.07948163709007158	-0.28453980821916974	-0.45635068971489245	-0.1878614037648869	0.35263302311796296	0.7164105571969134	0.11878892541080753	0.11051325800727858	0.07477394054800286	-0.23997636338141548	-0.45688876896246655	-0.14575418704611412	0.3546212299198275	0.7218052482098783	0.11722104743863111	0.0899029492126613	0.07608444556705946	-0.2694689686450222	-0.4567919917618746	-0.14577741769967487	0.3546567011874693	0.721874094928982	0.1171945434964585	0.08983465505680174	0.07609870207687622	-0.1495306640855888	-0.3475115139114877	-0.1316095616886729	0.27746576333453377	0.4522931702615925	0.1207380129299649	0.08416653637066103	0.07468504352753715	0.06177322854872191	-0.35783694226754514	-0.024688520614837135	0.23090009664239777	0.5220094790200295	0.12557892685325617	0.07248540880197529	0.07753161900572059
0.09245423901759171	0.13796633737170924	-0.03377505014128068	0.12983491730590074	-0.08765738620019695	-0.26551005985388687	0.08943236836782172	1	-0.14202370288121247	-0.06975791859252414	-0.03294004001715151	0.07544484214443199	0.007925979338463146	-0.01922855317528742	-0.020110781994579642	0.025385093006491773	0.03495141960042937	0.19145009059149343	0.32540218425658485	-0.08622654668967471	-0.22490013342424575	-0.00890854490588024	0.8524174624343538	-0.13304903736619322	-0.07021327693362842	0.135480955372049	0.3806415148631615	-0.08723702354177586	-0.2419317508507098	0.10140759092580615	0.7974488344333752	-0.13364357255075798	-0.07100132355450153	0.018700197100951152	0.452270644440095	-0.08440871198611517	-0.23580110622229186	0.0465902794187853	0.9121500364795436	-0.1325750595644664	-0.07103335395364392	0.06442559417847278	0.41399815156825365	-0.08721554834875558	-0.23698812746213885	0.02912688126421365	0.9248863023879332	-0.1332702075422573	-0.07130536876564406	0.05936403294755492	0.4139625337314504	-0.0872049099979209	-0.23700114064337147	0.02892285876180157	0.9251016450491404	-0.13326803147895758	-0.07130763268883596	0.06858273056292588	0.5396572828809107	-0.08701153453445544	-0.1811733968159821	-0.07752912847216381	0.8666980824673747	-0.10860009599919754	-0.07101088913905125	0.24382910072258643	0.36095337563720026	-0.07978957147388452	-0.17828032653286302	-0.09837975447501852	0.6985096145869427	-0.11616014653267623	-0.07143152588331213
0.3029527306943497	0.13495536113109538	-0.24775471411221697	-0.04009237361210761	-0.14352269207316581	0.47724401902063046	0.060687557527297036	-0.14202370288121247	1	-0.11421563776672725	-0.19249929338621272	-0.33314678619619775	-0.1228380841774296	-0.12729495151733514	-0.12878052907206192	-0.09211487121103346	-0.23248727011132006	-0.19241354552983186	-0.1536891541680119	-0.1411799580791839	0.48468452537170303	0.34098510558300815	-0.1372728652426882	0.8688004295938415	-0.11496120249100497	-0.2199276001604127	-0.15191092024338612	-0.1428344262806422	0.510426063385171	0.11573993973424816	-0.131914718778071	0.9378953231229102	-0.1162514824937484	-0.24120546309914115	-0.1351085939407349	-0.13820359132096194	0.4724516877012324	0.4735754856103511	-0.14230021335498189	0.8427983103694964	-0.11630392632435263	-0.2363067925702804	-0.13311890151683595	-0.1427992646399788	0.47850377733202876	0.47312856445272505	-0.14308167166521335	0.8608985259783363	-0.1167493000663083	-0.2426145680287597	-0.13300889008365382	-0.14278184631601093	0.47838622581891804	0.4730579212140779	-0.14309707332891508	0.8608356543463901	-0.11675300682012832	-0.2177112901116792	-0.16393388130332967	-0.1424652299040856	0.45896030332787596	0.6149376311893265	-0.13760245449334907	0.6697093910950922	-0.11626714436213555	-0.15325985972738085	-0.2040942686685374	-0.1306406064988332	0.43674099137075756	0.34434877926253743	-0.12102903664211194	0.73670594347995	-0.11695585891932453
-0.08953011493402432	0.09905894612391221	0.10030230023614217	-0.04954489618236538	-0.07049417855408009	-0.21352351899356933	0.08046139467819545	-0.06975791859252414	-0.11421563776672725	1	-0.013534357635928314	0.179217483147784	0.007547819917018084	0.0033908564374780185	0.0026894532272517817	-0.042375601877083606	-0.0044229443871491685	-0.008950220208881787	-0.0397222620028859	-0.06934349564748939	-0.18086496585965503	0.31767862166234717	-0.06742444510527348	-0.10699820064358509	0.9994898590608776	0.0450543842624975	0.014491704272157529	-0.07015612238351934	-0.19456181368927059	0.43404656968589767	-0.06479267915844271	-0.10747632657539956	0.994271471185664	0.07288866082173096	-0.07204684726866259	-0.06788159072732829	-0.18963154168571938	0.17086662622409532	-0.06989373250758114	-0.1066170271083705	0.9484367461221556	0.08184458110665759	-0.06298858609679843	-0.0701388520066934	-0.1905861456370413	0.14903395602519146	-0.07027756213659858	-0.10717606597311578	0.96206156457195	0.07760011947388257	-0.0629742975085782	-0.07013029663177554	-0.1905966108535066	0.149019518588484	-0.07028512698655599	-0.10717431598031489	0.9622076419765108	0.05785691645545771	-0.0830002867507945	-0.069974783844543	-0.1456998701196312	0.10732641237722149	-0.06758632977417134	-0.08733633171394369	0.9475001536810344	-0.05300043688973314	-0.03733888143583034	-0.0641668722061543	-0.14337325941460835	0.4839723458108682	-0.0594459482053746	-0.09341613371679783	0.9765704670298948
