Var1	Var2	cor	cors
Soil Saprotroph	prop_Alnus	0.696135691392856	0.696135691392856
Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph	mean_coverage_Juniperus	0.775434451313636	0.775434451313636
