"","SampleID.x","SampleID.y","VarDist"
"1","prop_conif","prop_conif",1
"2","prop_latif","prop_conif",-0.692449145777952
"3","prop_Abies","prop_conif",0.521177600254022
"4","prop_Pinus","prop_conif",0.766323418703169
"5","prop_Salix","prop_conif",0.26195876992188
"6","prop_Arbutus","prop_conif",-0.264066239517864
"7","prop_Quercus","prop_conif",-0.768200106454893
"8","prop_Alnus","prop_conif",0.0924542390175917
"9","prop_Juniperus","prop_conif",0.30295273069435
"10","prop_Prunus","prop_conif",-0.0895301149340243
"11","total_mean_Altura","prop_conif",0.445109570280409
"12","total_mean_coberturacopa","prop_conif",0.358251416958186
"13","total_mean_areabasal","prop_conif",0.535298669450189
"14","mean_Altura_Abies","prop_conif",0.328009619122876
"15","mean_Altura_Pinus","prop_conif",0.598421876903044
"16","mean_Altura_Salix","prop_conif",0.233784505013678
"17","mean_Altura_Arbutus","prop_conif",-0.207980358551661
"18","mean_Altura_Quercus","prop_conif",-0.420913098226024
"19","mean_Altura_Alnus","prop_conif",0.0688607960551151
"20","mean_Altura_Juniperus","prop_conif",0.295455433778551
"21","mean_Altura_Prunus","prop_conif",-0.0636904248358577
"22","mean_coberturacopa_Abies","prop_conif",0.337976069729215
"23","mean_coberturacopa_Pinus","prop_conif",0.420091781574989
"24","mean_coberturacopa_Salix","prop_conif",0.229009493774728
"25","mean_coberturacopa_Arbutus","prop_conif",-0.167042161091294
"26","mean_coberturacopa_Quercus","prop_conif",-0.20362109719529
"27","mean_coberturacopa_Alnus","prop_conif",0.0881101754215839
"28","mean_coberturacopa_Juniperus","prop_conif",0.157830318652618
"29","mean_coberturacopa_Prunus","prop_conif",-0.00906200373044095
"30","mean_areabasal_Abies","prop_conif",0.138851953118552
"31","mean_areabasal_Pinus","prop_conif",0.466041474804805
"32","mean_areabasal_Salix","prop_conif",0.209588738713588
"33","mean_areabasal_Arbutus","prop_conif",-0.173738279855098
"34","mean_areabasal_Quercus","prop_conif",-0.33879956695131
"35","mean_areabasal_Alnus","prop_conif",0.0557302309806499
"36","mean_areabasal_Juniperus","prop_conif",0.187812614943992
"37","mean_areabasal_Prunus","prop_conif",-0.0364401377692082
"38","prop_latif","prop_latif",1
"39","prop_Abies","prop_latif",-0.572015622314995
"40","prop_Pinus","prop_latif",-0.603638820571262
"41","prop_Salix","prop_latif",0.0140169797095626
"42","prop_Arbutus","prop_latif",0.407891923980214
"43","prop_Quercus","prop_latif",0.938356771692178
"44","prop_Alnus","prop_latif",0.137966337371709
"45","prop_Juniperus","prop_latif",0.134955361131095
"46","prop_Prunus","prop_latif",0.0990589461239122
"47","total_mean_Altura","prop_latif",-0.504260824823737
"48","total_mean_coberturacopa","prop_latif",-0.384654610098315
"49","total_mean_areabasal","prop_latif",-0.593193140490884
"50","mean_Altura_Abies","prop_latif",-0.180482286947115
"51","mean_Altura_Pinus","prop_latif",-0.312557699168127
"52","mean_Altura_Salix","prop_latif",0.0327657124088165
"53","mean_Altura_Arbutus","prop_latif",0.363838874897969
"54","mean_Altura_Quercus","prop_latif",0.684841792593386
"55","mean_Altura_Alnus","prop_latif",0.131272944526285
"56","mean_Altura_Juniperus","prop_latif",0.11974991432948
"57","mean_Altura_Prunus","prop_latif",0.0955337790931975
"58","mean_coberturacopa_Abies","prop_latif",-0.201052861454353
"59","mean_coberturacopa_Pinus","prop_latif",-0.188417838331906
"60","mean_coberturacopa_Salix","prop_latif",0.0364823869130449
"61","mean_coberturacopa_Arbutus","prop_latif",0.278714859579681
"62","mean_coberturacopa_Quercus","prop_latif",0.504438683090424
"63","mean_coberturacopa_Alnus","prop_latif",0.133167314806277
"64","mean_coberturacopa_Juniperus","prop_latif",0.131789780771169
"65","mean_coberturacopa_Prunus","prop_latif",0.0850100851292086
"66","mean_areabasal_Abies","prop_latif",0.0247019880826885
"67","mean_areabasal_Pinus","prop_latif",-0.23601272122822
"68","mean_areabasal_Salix","prop_latif",0.045070055059732
"69","mean_areabasal_Arbutus","prop_latif",0.248502835730656
"70","mean_areabasal_Quercus","prop_latif",0.540398201437931
"71","mean_areabasal_Alnus","prop_latif",0.122016709534098
"72","mean_areabasal_Juniperus","prop_latif",0.130078935482774
"73","mean_areabasal_Prunus","prop_latif",0.090783077371206
"74","prop_Abies","prop_Abies",1
"75","prop_Pinus","prop_Abies",0.24092729369029
"76","prop_Salix","prop_Abies",0.245957567497363
"77","prop_Arbutus","prop_Abies",-0.463171763857167
"78","prop_Quercus","prop_Abies",-0.498863022824858
"79","prop_Alnus","prop_Abies",-0.0337750501412807
"80","prop_Juniperus","prop_Abies",-0.247754714112217
"81","prop_Prunus","prop_Abies",0.100302300236142
"82","total_mean_Altura","prop_Abies",0.345554067713924
"83","total_mean_coberturacopa","prop_Abies",-0.173594171153904
"84","total_mean_areabasal","prop_Abies",0.226052219715782
"85","mean_Altura_Abies","prop_Abies",0.757183679381392
"86","mean_Altura_Pinus","prop_Abies",0.0943446739474265
"87","mean_Altura_Salix","prop_Abies",0.219528842683175
"88","mean_Altura_Arbutus","prop_Abies",-0.422040339398972
"89","mean_Altura_Quercus","prop_Abies",-0.283224931983692
"90","mean_Altura_Alnus","prop_Abies",0.0942695973926279
"91","mean_Altura_Juniperus","prop_Abies",-0.233135909278059
"92","mean_Altura_Prunus","prop_Abies",0.132857776287382
"93","mean_coberturacopa_Abies","prop_Abies",0.766615781507028
"94","mean_coberturacopa_Pinus","prop_Abies",-0.0888414759742744
"95","mean_coberturacopa_Salix","prop_Abies",0.227918235436961
"96","mean_coberturacopa_Arbutus","prop_Abies",-0.316049801704055
"97","mean_coberturacopa_Quercus","prop_Abies",-0.448509867521856
"98","mean_coberturacopa_Alnus","prop_Abies",0.0403485526011919
"99","mean_coberturacopa_Juniperus","prop_Abies",-0.189448558170214
"100","mean_coberturacopa_Prunus","prop_Abies",0.194148460488948
"101","mean_areabasal_Abies","prop_Abies",0.435921635995468
"102","mean_areabasal_Pinus","prop_Abies",-0.0288846524507192
"103","mean_areabasal_Salix","prop_Abies",0.373138882706924
"104","mean_areabasal_Arbutus","prop_Abies",-0.311002955393477
"105","mean_areabasal_Quercus","prop_Abies",-0.378803905321624
"106","mean_areabasal_Alnus","prop_Abies",0.124790787192716
"107","mean_areabasal_Juniperus","prop_Abies",-0.20263676633968
"108","mean_areabasal_Prunus","prop_Abies",0.16465543956374
"109","prop_Pinus","prop_Pinus",1
"110","prop_Salix","prop_Pinus",0.281973992810556
"111","prop_Arbutus","prop_Pinus",-0.283220054157212
"112","prop_Quercus","prop_Pinus",-0.704550537143722
"113","prop_Alnus","prop_Pinus",0.129834917305901
"114","prop_Juniperus","prop_Pinus",-0.0400923736121076
"115","prop_Prunus","prop_Pinus",-0.0495448961823654
"116","total_mean_Altura","prop_Pinus",0.464060496716467
"117","total_mean_coberturacopa","prop_Pinus",0.481322085343523
"118","total_mean_areabasal","prop_Pinus",0.517892248555394
"119","mean_Altura_Abies","prop_Pinus",0.0938289542486212
"120","mean_Altura_Pinus","prop_Pinus",0.828053661364607
"121","mean_Altura_Salix","prop_Pinus",0.268575806677584
"122","mean_Altura_Arbutus","prop_Pinus",-0.292188446462967
"123","mean_Altura_Quercus","prop_Pinus",-0.364891075793897
"124","mean_Altura_Alnus","prop_Pinus",-0.00759734033645787
"125","mean_Altura_Juniperus","prop_Pinus",-0.0115316065562288
"126","mean_Altura_Prunus","prop_Pinus",-0.0286151986961148
"127","mean_coberturacopa_Abies","prop_Pinus",0.0906837122297738
"128","mean_coberturacopa_Pinus","prop_Pinus",0.649817060814949
"129","mean_coberturacopa_Salix","prop_Pinus",0.260963679207535
"130","mean_coberturacopa_Arbutus","prop_Pinus",-0.283091963979818
"131","mean_coberturacopa_Quercus","prop_Pinus",-0.236036587323786
"132","mean_coberturacopa_Alnus","prop_Pinus",0.0604122618012825
"133","mean_coberturacopa_Juniperus","prop_Pinus",-0.112838667881887
"134","mean_coberturacopa_Prunus","prop_Pinus",0.014820490825411
"135","mean_areabasal_Abies","prop_Pinus",-0.0531846097613279
"136","mean_areabasal_Pinus","prop_Pinus",0.699834919345178
"137","mean_areabasal_Salix","prop_Pinus",0.174537434727751
"138","mean_areabasal_Arbutus","prop_Pinus",-0.209988177201653
"139","mean_areabasal_Quercus","prop_Pinus",-0.294976853870654
"140","mean_areabasal_Alnus","prop_Pinus",-0.0485103380181331
"141","mean_areabasal_Juniperus","prop_Pinus",-0.0938253240650087
"142","mean_areabasal_Prunus","prop_Pinus",-0.00681622525684169
"143","prop_Salix","prop_Salix",1
"144","prop_Arbutus","prop_Salix",-0.268312385817805
"145","prop_Quercus","prop_Salix",-0.189310076844997
"146","prop_Alnus","prop_Salix",-0.0876573862001969
"147","prop_Juniperus","prop_Salix",-0.143522692073166
"148","prop_Prunus","prop_Salix",-0.0704941785540801
"149","total_mean_Altura","prop_Salix",0.29890454838626
"150","total_mean_coberturacopa","prop_Salix",0.280864441065611
"151","total_mean_areabasal","prop_Salix",0.395486387933199
"152","mean_Altura_Abies","prop_Salix",0.422717447242903
"153","mean_Altura_Pinus","prop_Salix",0.235984272775637
"154","mean_Altura_Salix","prop_Salix",0.953671261414386
"155","mean_Altura_Arbutus","prop_Salix",-0.244485219548952
"156","mean_Altura_Quercus","prop_Salix",-0.143374179539604
"157","mean_Altura_Alnus","prop_Salix",-0.0814180958166624
"158","mean_Altura_Juniperus","prop_Salix",-0.135054113655965
"159","mean_Altura_Prunus","prop_Salix",-0.0717507070339028
"160","mean_coberturacopa_Abies","prop_Salix",0.449283575437501
"161","mean_coberturacopa_Pinus","prop_Salix",0.2563747939982
"162","mean_coberturacopa_Salix","prop_Salix",0.944377215319697
"163","mean_coberturacopa_Arbutus","prop_Salix",-0.183085591458054
"164","mean_coberturacopa_Quercus","prop_Salix",-0.23512792340935
"165","mean_coberturacopa_Alnus","prop_Salix",-0.0849285805884598
"166","mean_coberturacopa_Juniperus","prop_Salix",-0.109746315727633
"167","mean_coberturacopa_Prunus","prop_Salix",-0.071760373578416
"168","mean_areabasal_Abies","prop_Salix",0.321533432907185
"169","mean_areabasal_Pinus","prop_Salix",0.24787014665872
"170","mean_areabasal_Salix","prop_Salix",0.860322355476689
"171","mean_areabasal_Arbutus","prop_Salix",-0.180161986264226
"172","mean_areabasal_Quercus","prop_Salix",-0.169088649332903
"173","mean_areabasal_Alnus","prop_Salix",-0.0746994254561068
"174","mean_areabasal_Juniperus","prop_Salix",-0.117386158815526
"175","mean_areabasal_Prunus","prop_Salix",-0.0721854499332531
"176","prop_Arbutus","prop_Arbutus",1
"177","prop_Quercus","prop_Arbutus",0.363738707658589
"178","prop_Alnus","prop_Arbutus",-0.265510059853887
"179","prop_Juniperus","prop_Arbutus",0.47724401902063
"180","prop_Prunus","prop_Arbutus",-0.213523518993569
"181","total_mean_Altura","prop_Arbutus",-0.601302216788505
"182","total_mean_coberturacopa","prop_Arbutus",-0.253948644944213
"183","total_mean_areabasal","prop_Arbutus",-0.475162870258842
"184","mean_Altura_Abies","prop_Arbutus",-0.411149611631745
"185","mean_Altura_Pinus","prop_Arbutus",-0.249105007336907
"186","mean_Altura_Salix","prop_Arbutus",-0.267025688681616
"187","mean_Altura_Arbutus","prop_Arbutus",0.874632411838888
"188","mean_Altura_Quercus","prop_Arbutus",0.123642979997933
"189","mean_Altura_Alnus","prop_Arbutus",-0.246611545592982
"190","mean_Altura_Juniperus","prop_Arbutus",0.49751974890768
"191","mean_Altura_Prunus","prop_Arbutus",-0.217329484085021
"192","mean_coberturacopa_Abies","prop_Arbutus",-0.40700627075444
"193","mean_coberturacopa_Pinus","prop_Arbutus",-0.225918316347905
"194","mean_coberturacopa_Salix","prop_Arbutus",-0.266335484511123
"195","mean_coberturacopa_Arbutus","prop_Arbutus",0.642450828087903
"196","mean_coberturacopa_Quercus","prop_Arbutus",0.541722311119208
"197","mean_coberturacopa_Alnus","prop_Arbutus",-0.257244637249941
"198","mean_coberturacopa_Juniperus","prop_Arbutus",0.414744236838968
"199","mean_coberturacopa_Prunus","prop_Arbutus",-0.217358763589277
"200","mean_areabasal_Abies","prop_Arbutus",-0.286515797742928
"201","mean_areabasal_Pinus","prop_Arbutus",-0.202994538366304
"202","mean_areabasal_Salix","prop_Arbutus",-0.244229621867166
"203","mean_areabasal_Arbutus","prop_Arbutus",0.625959824097263
"204","mean_areabasal_Quercus","prop_Arbutus",0.278572453063464
"205","mean_areabasal_Alnus","prop_Arbutus",-0.226261012147968
"206","mean_areabasal_Juniperus","prop_Arbutus",0.459470994725752
"207","mean_areabasal_Prunus","prop_Arbutus",-0.218646299680731
"208","prop_Quercus","prop_Quercus",1
"209","prop_Alnus","prop_Quercus",0.0894323683678217
"210","prop_Juniperus","prop_Quercus",0.060687557527297
"211","prop_Prunus","prop_Quercus",0.0804613946781955
"212","total_mean_Altura","prop_Quercus",-0.538305705949767
"213","total_mean_coberturacopa","prop_Quercus",-0.514213221972291
"214","total_mean_areabasal","prop_Quercus",-0.670493225984038
"215","mean_Altura_Abies","prop_Quercus",-0.130915647912971
"216","mean_Altura_Pinus","prop_Quercus",-0.42351096225446
"217","mean_Altura_Salix","prop_Quercus",-0.146012817335873
"218","mean_Altura_Arbutus","prop_Quercus",0.337161130857205
"219","mean_Altura_Quercus","prop_Quercus",0.689264690782368
"220","mean_Altura_Alnus","prop_Quercus",0.125518414924168
"221","mean_Altura_Juniperus","prop_Quercus",0.0238324109663795
"222","mean_Altura_Prunus","prop_Quercus",0.0794816370900716
"223","mean_coberturacopa_Abies","prop_Quercus",-0.149530664085589
