"","SampleID.x","SampleID.y","VarDist"
"60","mean_coberturacopa_Pinus","prop_Salix",0.2563747939982
"61","mean_coberturacopa_Salix","prop_Salix",0.944377215319697
"62","mean_coberturacopa_Arbutus","prop_Salix",-0.183085591458054
"63","mean_coberturacopa_Quercus","prop_Salix",-0.23512792340935
"64","mean_coberturacopa_Alnus","prop_Salix",-0.0849285805884598
"65","mean_coberturacopa_Juniperus","prop_Salix",-0.109746315727633
"66","mean_coberturacopa_Prunus","prop_Salix",-0.071760373578416
"67","prop_Arbutus","prop_Arbutus",1
"68","prop_Alnus","prop_Arbutus",-0.265510059853887
"69","prop_Juniperus","prop_Arbutus",0.47724401902063
"70","prop_Prunus","prop_Arbutus",-0.213523518993569
"71","total_mean_Altura","prop_Arbutus",-0.601302216788505
"72","total_mean_coberturacopa","prop_Arbutus",-0.253948644944213
"73","mean_coberturacopa_Abies","prop_Arbutus",-0.40700627075444
"74","mean_coberturacopa_Pinus","prop_Arbutus",-0.225918316347905
"75","mean_coberturacopa_Salix","prop_Arbutus",-0.266335484511123
"76","mean_coberturacopa_Arbutus","prop_Arbutus",0.642450828087903
"77","mean_coberturacopa_Quercus","prop_Arbutus",0.541722311119208
"78","mean_coberturacopa_Alnus","prop_Arbutus",-0.257244637249941
"79","mean_coberturacopa_Juniperus","prop_Arbutus",0.414744236838968
"80","mean_coberturacopa_Prunus","prop_Arbutus",-0.217358763589277
"81","prop_Alnus","prop_Alnus",1
"82","prop_Juniperus","prop_Alnus",-0.142023702881212
"83","prop_Prunus","prop_Alnus",-0.0697579185925241
"84","total_mean_Altura","prop_Alnus",0.075444842144432
"85","total_mean_coberturacopa","prop_Alnus",0.0253850930064918
"86","mean_coberturacopa_Abies","prop_Alnus",0.0685827305629259
"87","mean_coberturacopa_Pinus","prop_Alnus",0.539657282880911
"88","mean_coberturacopa_Salix","prop_Alnus",-0.0870115345344554
"89","mean_coberturacopa_Arbutus","prop_Alnus",-0.181173396815982
"90","mean_coberturacopa_Quercus","prop_Alnus",-0.0775291284721638
"91","mean_coberturacopa_Alnus","prop_Alnus",0.866698082467375
"92","mean_coberturacopa_Juniperus","prop_Alnus",-0.108600095999198
"93","mean_coberturacopa_Prunus","prop_Alnus",-0.0710108891390513
"94","prop_Juniperus","prop_Juniperus",1
"95","prop_Prunus","prop_Juniperus",-0.114215637766727
"96","total_mean_Altura","prop_Juniperus",-0.333146786196198
"97","total_mean_coberturacopa","prop_Juniperus",-0.0921148712110335
"98","mean_coberturacopa_Abies","prop_Juniperus",-0.217711290111679
"99","mean_coberturacopa_Pinus","prop_Juniperus",-0.16393388130333
"100","mean_coberturacopa_Salix","prop_Juniperus",-0.142465229904086
"101","mean_coberturacopa_Arbutus","prop_Juniperus",0.458960303327876
"102","mean_coberturacopa_Quercus","prop_Juniperus",0.614937631189327
"103","mean_coberturacopa_Alnus","prop_Juniperus",-0.137602454493349
"104","mean_coberturacopa_Juniperus","prop_Juniperus",0.669709391095092
"105","mean_coberturacopa_Prunus","prop_Juniperus",-0.116267144362136
"106","prop_Prunus","prop_Prunus",1
"107","total_mean_Altura","prop_Prunus",0.179217483147784
"108","total_mean_coberturacopa","prop_Prunus",-0.0423756018770836
"109","mean_coberturacopa_Abies","prop_Prunus",0.0578569164554577
"110","mean_coberturacopa_Pinus","prop_Prunus",-0.0830002867507945
"111","mean_coberturacopa_Salix","prop_Prunus",-0.069974783844543
"112","mean_coberturacopa_Arbutus","prop_Prunus",-0.145699870119631
"113","mean_coberturacopa_Quercus","prop_Prunus",0.107326412377221
"114","mean_coberturacopa_Alnus","prop_Prunus",-0.0675863297741713
"115","mean_coberturacopa_Juniperus","prop_Prunus",-0.0873363317139437
"116","mean_coberturacopa_Prunus","prop_Prunus",0.947500153681034
"117","total_mean_Altura","total_mean_Altura",1
"118","total_mean_coberturacopa","total_mean_Altura",0.675208776422844
"119","mean_coberturacopa_Abies","total_mean_Altura",0.263914461399116
"120","mean_coberturacopa_Pinus","total_mean_Altura",0.390610088335792
"121","mean_coberturacopa_Salix","total_mean_Altura",0.233408498737679
"122","mean_coberturacopa_Arbutus","total_mean_Altura",-0.472128429605217
"123","mean_coberturacopa_Quercus","total_mean_Altura",-0.32014160378133
"124","mean_coberturacopa_Alnus","total_mean_Altura",0.141658795746222
"125","mean_coberturacopa_Juniperus","total_mean_Altura",-0.258757794578611
"126","mean_coberturacopa_Prunus","total_mean_Altura",0.207494327633349
"127","total_mean_coberturacopa","total_mean_coberturacopa",1
"128","mean_coberturacopa_Abies","total_mean_coberturacopa",-0.170661167165829
"129","mean_coberturacopa_Pinus","total_mean_coberturacopa",0.543638381172492
"130","mean_coberturacopa_Salix","total_mean_coberturacopa",0.22800288179834
"131","mean_coberturacopa_Arbutus","total_mean_coberturacopa",-0.119215016449291
"132","mean_coberturacopa_Quercus","total_mean_coberturacopa",-0.10850785892505
"133","mean_coberturacopa_Alnus","total_mean_coberturacopa",-0.0188003934319961
"134","mean_coberturacopa_Juniperus","total_mean_coberturacopa",0.0354047837077269
"135","mean_coberturacopa_Prunus","total_mean_coberturacopa",-0.0529338147616642
"136","mean_coberturacopa_Abies","mean_coberturacopa_Abies",1
"137","mean_coberturacopa_Pinus","mean_coberturacopa_Abies",-0.0182150763389128
"138","mean_coberturacopa_Salix","mean_coberturacopa_Abies",0.562959773666035
"139","mean_coberturacopa_Arbutus","mean_coberturacopa_Abies",-0.277724725905174
"140","mean_coberturacopa_Quercus","mean_coberturacopa_Abies",-0.328423503239874
"141","mean_coberturacopa_Alnus","mean_coberturacopa_Abies",0.191745081336969
"142","mean_coberturacopa_Juniperus","mean_coberturacopa_Abies",-0.166475500403005
"143","mean_coberturacopa_Prunus","mean_coberturacopa_Abies",0.127223105230653
"144","mean_coberturacopa_Pinus","mean_coberturacopa_Pinus",1
"145","mean_coberturacopa_Salix","mean_coberturacopa_Pinus",0.270580641669644
"146","mean_coberturacopa_Arbutus","mean_coberturacopa_Pinus",-0.262641219670575
"147","mean_coberturacopa_Quercus","mean_coberturacopa_Pinus",-0.221619027990797
"148","mean_coberturacopa_Alnus","mean_coberturacopa_Pinus",0.285928367334931
"149","mean_coberturacopa_Juniperus","mean_coberturacopa_Pinus",-0.14460429145354
"150","mean_coberturacopa_Prunus","mean_coberturacopa_Pinus",-0.0590741066068145
"151","mean_coberturacopa_Salix","mean_coberturacopa_Salix",1
"152","mean_coberturacopa_Arbutus","mean_coberturacopa_Salix",-0.181736633437033
"153","mean_coberturacopa_Quercus","mean_coberturacopa_Salix",-0.227660600303602
"154","mean_coberturacopa_Alnus","mean_coberturacopa_Salix",-0.0843028345147993
"155","mean_coberturacopa_Juniperus","mean_coberturacopa_Salix",-0.108937714833924
"156","mean_coberturacopa_Prunus","mean_coberturacopa_Salix",-0.0712316496588595
"157","mean_coberturacopa_Arbutus","mean_coberturacopa_Arbutus",1
"158","mean_coberturacopa_Quercus","mean_coberturacopa_Arbutus",0.356321550978779
"159","mean_coberturacopa_Alnus","mean_coberturacopa_Arbutus",-0.175533404530565
"160","mean_coberturacopa_Juniperus","mean_coberturacopa_Arbutus",0.275035762203238
"161","mean_coberturacopa_Prunus","mean_coberturacopa_Arbutus",-0.14831688693401
"162","mean_coberturacopa_Quercus","mean_coberturacopa_Quercus",1
"163","mean_coberturacopa_Alnus","mean_coberturacopa_Quercus",-0.0817992652378681
"164","mean_coberturacopa_Juniperus","mean_coberturacopa_Quercus",0.5898156892287
"165","mean_coberturacopa_Prunus","mean_coberturacopa_Quercus",0.0676231548578165
"166","mean_coberturacopa_Alnus","mean_coberturacopa_Alnus",1
"167","mean_coberturacopa_Juniperus","mean_coberturacopa_Alnus",-0.105219336382193
"168","mean_coberturacopa_Prunus","mean_coberturacopa_Alnus",-0.0688002949019093
"169","mean_coberturacopa_Juniperus","mean_coberturacopa_Juniperus",1
"170","mean_coberturacopa_Prunus","mean_coberturacopa_Juniperus",-0.0889050403779522
"171","mean_coberturacopa_Prunus","mean_coberturacopa_Prunus",1
