Var1	Var2	cor	cors
Lichenized	mean_coverage_Pinus	-0.642994373979009	0.642994373979009
Fungal Parasite-Plant Pathogen-Plant Saprotroph	mean_coverage_Quercus	0.644701012666984	0.644701012666984
